ps_wcode,ps_c_code,treatment,bl_age,edu_cat,religion,bl_quint_all,bl_quint_missing,bl_homeland,bl_agland,bl_cropsr,impute_ag,bl_dds_m,bl_mdd,impute_dd,bl_market,impute_market,bl_lefthome,bl_income,bl_ss_cont,bl_huscomm_cont,bl_extcomm_cont,bl_dec_cont,bl_lefthome_m,bl_ss_cont_m,bl_huscomm_cont_m,bl_extcomm_cont_m,bl_dec_cont_m,bl_income_m,dds_avg,mdd_avg,gardenprac,cropsr,poultrynum_avg,poultryegg_avg,knfg_score_el,knowscore,el_emp_market,el_emp_buygoods,el_emp_soldgoods,el_emp_buymarket,el_dec_income,el_selfefficacy,el_lefthome,el_income,el_ss_cont,el_huscomm_cont,el_extcomm_cont,el_dec_cont,el_network_cont
31,102,0,34,2,2,2,0,8,0,0,0,1,0,0,0,0,1,0,2,2,.66666669,0,1,2,2,.66666669,0,0,3.75,.25,2,.80000001,0,0,2,3,0,0,0,0,0,1,0,0,1.6,2,1,.80000001,.49056605
32,102,0,31,2,2,2,0,9,0,2,0,3,0,0,0,0,0,0,1.2,2,.33333334,.80000001,0,1.2,2,.33333334,.80000001,0,3.75,.25,5,4.1999998,.5,0,4,2,2,1,1,0,0,1,1,1,.80000001,2,1,1.2,.56603771
33,102,0,26,1,2,2,0,4,120,1,0,6,1,0,0,0,0,0,2,1.2,1.3333334,0,0,2,1.2,1.3333334,0,0,6.25,1,4,7,0,0,2,3,0,0,0,0,0,1,0,1,2,2,1,0,0
34,102,0,22,2,2,1,0,4,0,8,0,5,1,0,0,0,0,0,2,2,0,.80000001,0,2,2,0,.80000001,0,4,0,3,1.6,1.5,1.5,,2,1,1,0,0,,,0,0,1.6,2,1.6666666,,
35,102,0,18,1,2,2,0,3,52,7,0,5,1,0,0,0,1,0,1.6,2,1,.40000001,1,1.6,2,1,.40000001,0,4.75,.75,7,5.5999999,0,0,2,1,0,0,0,0,1,1,0,0,1.6,2,1.3333334,1.2,.26415095
36,102,0,15,2,2,1,0,14,0,12,0,4,0,0,0,0,0,0,1.6,2,0,0,0,1.6,2,0,0,0,3.75,.25,6,8.1999998,0,0,2,1,0,0,0,0,0,1,0,0,1.6,2,.66666669,0,.33962265
37,102,0,24,3,2,4,0,32,240,7,0,6,1,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,5,1,,,,,,,,,,,0,1,,,,,,.80000001,0
38,102,0,23,2,2,1,0,5,0,6,0,5,1,0,0,0,0,0,1.6,1.2,0,2,0,1.6,1.2,0,2,0,4,.33333334,3,2.4000001,0,0,1,2,0,0,0,0,0,1,1,0,.80000001,2,1.6666666,1.6,.33962265
39,102,0,28,3,2,2,0,5,0,6,0,4,0,0,1,0,1,1,1.6,2,.33333334,0,1,1.6,2,.33333334,0,1,4,.25,3,2.5999999,2,2.5,3,2,0,0,0,0,0,0,0,0,1.2,1.6,1.6666666,.80000001,.4528302
40,102,0,26,0,2,1,0,5,0,2,0,2,0,0,0,0,1,0,1.6,2,1,.80000001,1,1.6,2,1,.80000001,0,3.75,.25,2,.60000002,.5,2,1,1,0,0,0,0,0,1,0,0,.40000001,1.6,1,2,.41509435
41,102,0,30,4,2,5,0,15,900,1,0,6,1,0,0,0,1,0,2,2,0,1.2,1,2,2,0,1.2,0,3.75,.25,2,1,0,0,1,3,1,1,0,0,0,1,0,0,.40000001,2,1.3333334,1.6,.2264151
42,102,0,29,2,2,5,0,15,900,1,0,7,1,0,1,0,1,0,1.6,2,.33333334,.80000001,1,1.6,2,.33333334,.80000001,0,4.25,.5,2,.80000001,0,0,1,3,0,0,0,0,0,1,0,0,2,2,2,1.2,0
43,102,0,22,3,2,1,0,15,15,9,0,2,0,0,1,0,1,0,2,2,1,1.2,1,2,2,1,1.2,0,5.75,.75,6,5.1999998,0,0,3,2,2,1,0,1,0,1,0,0,.80000001,2,1.6666666,2,.67924529
44,102,0,24,2,2,3,0,30,360,7,0,7,1,0,0,0,0,0,2,.80000001,0,.40000001,0,2,.80000001,0,.40000001,0,4.5,.5,6,4.8000002,2,5,2,2,3,1,1,1,0,1,1,1,1.2,2,1.6666666,2,.33962265
45,102,0,30,0,2,1,0,15,60,5,0,4,0,0,2,0,1,0,2,1.6,0,0,1,2,1.6,0,0,0,3.75,.25,6,5,0,0,,2,0,0,0,0,0,1,0,0,2,2,1,0,.41509435
46,102,0,25,1,2,1,0,10,0,11,0,4,0,0,0,0,0,0,1.6,2,0,1.2,0,1.6,2,0,1.2,0,3.75,.25,6,4,0,0,1,1,0,0,0,0,0,1,0,0,.80000001,1.6,1,.40000001,0
47,102,0,23,3,2,3,0,22,90,9,0,5,1,0,0,0,0,0,1.2,2,0,0,0,1.2,2,0,0,0,5,.25,4,7.4000001,2.5,3.5,,2,0,0,0,0,0,1,0,0,.40000001,2,1.3333334,.40000001,.33962265
48,102,0,29,2,2,4,0,24,120,2,0,8,1,0,2,0,1,0,2,1.6,.33333334,.40000001,1,2,1.6,.33333334,.40000001,0,5.3333335,.66666669,1,4,0,0,1,3,0,0,0,0,0,1,0,0,.40000001,2,1.6666666,.80000001,.83018869
